date,day_category,time,O3,NO,NO2,CO,wind_dir,wind_speed,temp,PM10,PM2.5
2023-01-05,0,16:00:00,27.74023,31.68142,48.76875,0.360902,238.2,3.9,10.5,25.121,11
2023-01-05,0,17:00:00,34.12647,22.07721,38.6325,0.34926,230.9,3.6,9.4,17.392,9
2023-01-05,0,18:00:00,31.13292,23.82343,55.845,0.34926,231.7,4.3,9,16.425,10
2023-01-05,0,19:00:00,37.31959,18.33531,33.85125,0.395828,230.8,5,9.9,17.392,10
2023-01-05,0,20:00:00,36.92045,16.96328,38.6325,0.34926,228.1,4.9,9.4,18.358,11
2023-01-05,0,21:00:00,40.91185,15.71598,32.70375,0.314334,230.4,5.9,9.8,19.324,11
2023-01-05,0,22:00:00,45.30239,9.72894,26.775,0.256124,223.6,5.5,9.7,9.662,8
2023-01-05,0,23:00:00,43.70583,12.22354,31.365,0.267766,230.4,6.7,10.7,12.561,7
2023-01-05,0,24:00:00,50.29164,9.47948,18.7425,0.244482,238.7,7.1,10.9,6.763,6
2023-01-06,2,01:00:00,50.89035,6.86015,18.55125,0.256124,236.2,6.8,11.3,4.831,3
2023-01-06,2,02:00:00,51.08992,5.73758,13.96125,0.23284,251.3,5.7,11.1,5.797,3
2023-01-06,2,03:00:00,56.07917,2.12041,12.6225,0.244482,278.4,5.1,10.6,4.831,3
2023-01-06,2,04:00:00,50.89035,3.61717,19.31625,0.267766,262.8,4.5,8.9,5.797,2
2023-01-06,2,05:00:00,48.49551,4.9892,21.8025,0.244482,256.8,3.9,8.1,6.763,5
2023-01-06,2,06:00:00,39.71443,12.473,28.6875,0.325976,252.6,3.5,7.4,5.797,4
2023-01-06,2,07:00:00,30.33464,22.82559,43.03125,0.34926,244.7,2.4,6.4,5.797,4
2023-01-06,2,08:00:00,24.34754,32.18034,54.12375,0.372544,189.7,1.7,5.2,4.831,6
2023-01-06,2,09:00:00,11.77463,86.68735,72.675,0.430754,227.7,2.5,5.8,5.797,7
2023-01-06,2,10:00:00,16.36474,73.09178,73.44,0.395828,226.6,3,6.6,8.696,5
2023-01-06,2,11:00:00,22.15227,51.38876,56.03625,0.34926,224.1,3.4,6.9,7.73,3
2023-01-06,2,12:00:00,27.74023,33.92656,56.03625,0.360902,223.9,3.3,7,15.459,7
2023-01-06,2,13:00:00,18.36044,87.93465,67.7025,0.40747,223.3,3.4,7.3,18.358,8
2023-01-06,2,14:00:00,24.34754,39.28995,56.9925,0.40747,222.2,3.2,8,17.392,5
2023-01-06,2,15:00:00,17.36259,62.73919,73.44,0.477322,218.4,2.5,8.7,11.594,6
2023-01-06,2,16:00:00,14.36904,95.04426,77.07375,0.46568,198.4,3.2,9.2,11.594,5
2023-01-06,2,17:00:00,7.38409,90.42925,88.16625,0.52389,208.4,3.3,8.5,9.662,5
2023-01-06,2,18:00:00,8.58151,60.24459,94.66875,0.477322,217.5,3.9,9.1,8.696,7
2023-01-06,2,19:00:00,17.16302,43.28131,62.53875,0.46568,212.8,4.1,9.5,5.797,7
2023-01-06,2,20:00:00,29.13722,24.69654,42.64875,0.384186,220.5,6,11.2,5.797,6
2023-01-06,2,21:00:00,41.11142,11.2257,26.775,0.279408,217.7,5.8,11.4,10.628,6
2023-01-06,2,22:00:00,40.11357,9.35475,26.775,0.279408,214.4,6.7,11.3,9.662,6
2023-01-06,2,23:00:00,37.31959,12.97192,25.245,0.325976,215.2,6.2,11.4,10.628,8
2023-01-06,2,24:00:00,42.10927,7.73326,20.08125,0.29105,215.5,6.8,11.4,8.696,7
2023-01-07,1,01:00:00,42.90755,7.60853,19.5075,0.314334,212.9,7.2,11.3,8.696,7
2023-01-07,1,02:00:00,48.09637,3.36771,12.04875,0.256124,212.1,7.3,11.2,7.73,6
2023-01-07,1,03:00:00,48.89465,3.61717,12.6225,0.244482,209.1,7.1,11.1,7.73,5
2023-01-07,1,04:00:00,51.28949,2.24514,11.28375,0.256124,206.8,7.3,10.9,15.459,7
2023-01-07,1,05:00:00,49.8925,2.99352,12.6225,0.279408,203.7,7.3,10.8,15.459,6
2023-01-07,1,06:00:00,49.29379,3.36771,13.3875,0.279408,197.9,7.6,10.7,14.493,4
2023-01-07,1,07:00:00,47.09852,4.61501,14.535,0.279408,197,8,10.5,13.527,4
2023-01-07,1,08:00:00,42.90755,6.36123,19.5075,0.29105,197.4,7.9,10.4,10.628,10
2023-01-07,1,09:00:00,38.51701,11.47516,25.245,0.302692,201.7,7.6,10.2,14.493,12
2023-01-07,1,10:00:00,33.72733,13.22138,30.2175,0.314334,202.4,8,10,12.561,9
2023-01-07,1,11:00:00,29.73593,16.09017,33.66,0.325976,205.5,8,10,11.594,6
2023-01-07,1,12:00:00,30.53421,23.32451,35.76375,0.302692,206.4,8.3,10.1,16.425,7
2023-01-07,1,13:00:00,24.34754,33.42764,43.41375,0.360902,212.2,7.7,10.3,12.561,8
2023-01-07,1,14:00:00,24.54711,27.81479,36.3375,0.372544,219.4,8,10.9,8.696,10
2023-01-07,1,15:00:00,23.9484,35.79751,39.015,0.395828,217,6.9,10.7,9.662,9
2023-01-07,1,16:00:00,30.13507,42.15874,59.2875,0.384186,218.9,6.7,9.8,7.73,6
2023-01-07,1,17:00:00,35.12432,26.81695,42.075,0.395828,217.6,6.6,9.3,12.561,6
2023-01-07,1,18:00:00,38.91615,31.80615,50.1075,0.384186,231.7,6.3,9.3,12.561,12
2023-01-07,1,19:00:00,41.9097,39.04049,45.9,0.419112,235.4,5.4,8.4,6.763,10
2023-01-07,1,20:00:00,40.91185,41.41036,60.24375,0.419112,233.7,4.8,7.6,6.763,11
2023-01-07,1,21:00:00,46.30024,17.33747,41.11875,0.419112,222.4,4.4,7.1,10.628,12
2023-01-07,1,22:00:00,48.29594,15.59125,37.1025,0.384186,216.7,4.3,6.8,22.223,10
2023-01-07,1,23:00:00,46.49981,20.20626,43.605,0.419112,217.6,4.5,6.6,21.256,11
2023-01-07,1,24:00:00,47.29809,13.09665,31.7475,0.372544,215.5,4.3,6.6,25.121,12
2023-01-08,1,01:00:00,44.90325,10.47732,26.58375,0.395828,219.2,5.1,7.1,15.459,7
2023-01-08,1,02:00:00,52.28734,5.48812,17.40375,0.325976,219.7,5.3,7,18.358,8
2023-01-08,1,03:00:00,55.68003,4.24082,13.96125,0.302692,217,4.9,6.9,15.459,15
2023-01-08,1,04:00:00,54.28304,3.61717,17.595,0.314334,214,4.8,6.8,15.459,9
2023-01-08,1,05:00:00,60.46971,4.24082,12.43125,0.314334,213.2,4.7,6.8,13.527,7
2023-01-08,1,06:00:00,53.8839,5.11393,20.2725,0.256124,213.4,4.6,6.7,7.73,4
2023-01-08,1,07:00:00,50.49121,4.49028,21.42,0.325976,212.9,4.3,6.6,3.865,2
2023-01-08,1,08:00:00,49.29379,9.72894,24.0975,0.302692,209.9,4.1,6.4,3.865,5
2023-01-08,1,09:00:00,43.70583,11.35043,30.6,0.302692,213.2,4.3,6.7,6.763,6
2023-01-08,1,10:00:00,30.33464,17.21274,48.5775,0.34926,210.9,5.2,8,13.527,8
2023-01-08,1,11:00:00,38.51701,15.46652,39.20625,0.372544,206.7,5.8,8.9,20.29,8
2023-01-08,1,12:00:00,34.92475,27.69006,39.015,0.419112,204.9,5.3,8.3,12.561,11
2023-01-08,1,13:00:00,32.13077,30.18466,46.09125,0.419112,207.2,6.8,8.4,10.628,11
2023-01-08,1,14:00:00,28.33894,36.79535,55.845,0.46568,198.6,5.2,7.7,8.696,8
2023-01-08,1,15:00:00,31.53206,39.66414,58.14,0.442396,220.5,5.5,7.4,9.662,7
2023-01-08,1,16:00:00,30.13507,38.29211,66.74625,0.46568,223.6,4.8,7.4,5.797,6
2023-01-08,1,17:00:00,26.14367,35.17386,60.8175,0.454038,239,4.7,7.5,4.831,6
2023-01-08,1,18:00:00,26.14367,42.78239,65.98125,0.477322,234.7,3,5.8,4.831,8
2023-01-08,1,19:00:00,23.9484,44.27915,55.4625,0.558816,230.7,3,5,6.763,11
2023-01-08,1,20:00:00,24.94625,37.54373,58.33125,0.488964,218.6,3.3,4.9,12.561,11
2023-01-08,1,21:00:00,31.33249,18.21058,43.9875,0.488964,211.8,3,4.5,11.594,8
2023-01-08,1,22:00:00,40.11357,16.33963,39.78,0.34926,211.9,4.5,5.8,14.493,9
2023-01-08,1,23:00:00,38.11787,15.09233,37.29375,0.384186,217.8,3.5,6.4,8.696,7
2023-01-08,1,24:00:00,37.9183,12.84719,40.545,0.325976,248.8,3.5,7,6.763,6
2023-01-09,0,01:00:00,40.51271,12.72246,32.13,0.384186,264,3.6,6.3,5.797,9
2023-01-09,0,02:00:00,42.70798,4.24082,22.37625,0.372544,273.7,3.9,5.3,5.797,7
2023-01-09,0,03:00:00,48.09637,2.4946,16.4475,0.302692,273.4,4,4.9,4.831,10
2023-01-09,0,04:00:00,47.09852,4.24082,20.655,0.29105,273.5,4.6,4.8,3.865,8
2023-01-09,0,05:00:00,39.71443,10.60205,31.17375,0.325976,277.6,4.7,4.9,5.797,8
2023-01-09,0,06:00:00,31.13292,14.21922,36.72,0.34926,272.1,4.5,4.7,7.73,10
2023-01-09,0,07:00:00,21.35399,31.80615,47.8125,0.395828,271.9,4.4,4.5,10.628,8
2023-01-09,0,08:00:00,7.38409,92.92385,82.2375,0.686878,266.7,4.8,4.8,11.594,7
2023-01-09,0,09:00:00,5.38839,104.7732,91.60875,0.547174,267,4.7,5.4,16.425,8
2023-01-09,0,10:00:00,5.18882,119.7408,81.855,0.500606,280.7,5,6.1,19.324,11
2023-01-09,0,11:00:00,12.57291,66.23163,70.7625,0.535532,288.8,5.4,6.5,16.425,9
2023-01-09,0,12:00:00,21.35399,34.05129,54.315,0.570458,297.1,6.1,7.2,13.527,8
2023-01-09,0,13:00:00,26.54281,32.92872,48.76875,0.547174,296.2,6,7.2,18.358,8
2023-01-09,0,14:00:00,30.53421,22.95032,39.78,0.547174,295.9,5.5,7.2,16.425,10
2023-01-09,0,15:00:00,25.34539,40.16306,59.2875,0.628668,290,4.8,7,24.155,9
2023-01-09,0,16:00:00,19.35829,47.27267,53.74125,0.64031,282.9,4.8,5.9,13.527,10
2023-01-09,0,17:00:00,15.76603,60.24459,66.74625,0.745088,286.8,5.4,5.5,No data,12
2023-01-09,0,18:00:00,11.17592,60.74351,70.57125,0.710162,284.1,5.3,5.2,No data,12
2023-01-09,0,19:00:00,13.57076,51.76295,67.12875,0.710162,276.4,4.4,4.8,No data,11
2023-01-09,0,20:00:00,14.16947,40.28779,66.9375,0.547174,277.3,4.4,4.5,No data,12
2023-01-09,0,21:00:00,13.77033,32.30507,61.2,0.593742,271.1,4.5,4.4,No data,16
2023-01-09,0,22:00:00,22.35184,21.82775,52.21125,0.488964,265.1,4.7,4.4,No data,13
2023-01-09,0,23:00:00,15.76603,30.18466,57.94875,0.442396,262.5,4.8,4.2,No data,13
2023-01-09,0,24:00:00,21.15442,20.95464,49.53375,0.454038,266.6,4.5,4,No data,18
2023-01-10,0,01:00:00,30.13507,14.71814,34.8075,0.384186,251.1,2.8,3.9,No data,No data
2023-01-10,0,02:00:00,37.9183,8.48164,22.5675,0.337618,239.4,3,3,No data,No data
2023-01-10,0,03:00:00,40.91185,6.61069,20.2725,0.279408,230.1,2.7,2.5,No data,No data
2023-01-10,0,04:00:00,39.31529,8.23218,24.0975,0.325976,217.6,2.5,2,No data,No data
2023-01-10,0,05:00:00,35.52346,10.35259,30.02625,0.279408,208.6,2.3,2.4,No data,No data
2023-01-10,0,06:00:00,20.75528,15.71598,47.23875,0.360902,191.4,2.4,2.7,No data,No data
2023-01-10,0,07:00:00,22.55141,24.82127,45.5175,0.372544,199.7,2.7,3.8,No data,No data
2023-01-10,0,08:00:00,11.77463,54.63174,63.1125,0.488964,204.9,3,5.4,No data,No data
2023-01-10,0,09:00:00,11.17592,68.85096,77.45625,0.442396,188.4,3.9,6.9,No data,No data
2023-01-10,0,10:00:00,15.36689,77.20787,78.795,0.384186,203.7,6.1,7.9,No data,No data
2023-01-10,0,11:00:00,19.957,53.38444,68.27625,0.314334,204.3,6.9,8.8,No data,No data
2023-01-10,0,12:00:00,14.36904,77.83152,56.03625,0.360902,209.7,6.1,9.7,No data,No data
2023-01-10,0,13:00:00,14.56861,58.37364,66.9375,0.360902,229.6,6.8,11,No data,No data
2023-01-10,0,14:00:00,15.76603,65.98217,61.77375,0.360902,237.2,7.4,11.2,No data,No data
2023-01-10,0,15:00:00,17.56216,57.99945,48.00375,0.29105,239.6,7,11.4,No data,No data
2023-01-10,0,16:00:00,18.75958,56.25323,47.8125,0.279408,241,7.1,11.7,No data,No data
2023-01-10,0,17:00:00,17.16302,54.13282,51.255,0.360902,239.8,7.4,11.6,No data,No data
2023-01-10,0,18:00:00,22.55141,44.9028,40.545,0.314334,241.6,7.6,11.7,No data,9
2023-01-10,0,19:00:00,25.34539,31.55669,32.70375,0.384186,240.7,7.1,11.8,1.932,7
2023-01-10,0,20:00:00,28.33894,23.94816,35.19,0.314334,231,6.1,11.9,3.865,5
2023-01-10,0,21:00:00,32.52991,15.34179,21.61125,0.302692,239.7,6.5,12,6.763,9
2023-01-10,0,22:00:00,35.52346,10.72678,21.22875,0.256124,246.8,6.3,12,4.831,7
2023-01-10,0,23:00:00,30.93335,15.71598,30.40875,0.314334,271.6,5.2,11.5,4.831,3
2023-01-10,0,24:00:00,39.71443,12.22354,33.85125,0.302692,267.1,4.9,10.6,10.628,5
2023-01-11,0,01:00:00,45.30239,10.85151,27.1575,0.267766,268.5,5.5,10.1,10.628,6
2023-01-11,0,02:00:00,53.08562,4.61501,17.9775,0.256124,261.6,4.7,9.1,10.628,5
2023-01-11,0,03:00:00,53.08562,4.24082,16.63875,0.23284,263,4.6,8,13.527,7
2023-01-11,0,04:00:00,49.29379,4.24082,19.125,0.29105,262.4,4.6,7.3,13.527,8
2023-01-11,0,05:00:00,44.30454,7.60853,21.61125,0.256124,259.4,4.4,6.7,15.459,9
2023-01-11,0,06:00:00,42.10927,9.85367,22.75875,0.29105,257.3,4.5,6.4,19.324,9
2023-01-11,0,07:00:00,30.93335,23.32451,34.99875,0.34926,255.4,4.6,6.1,20.29,11
2023-01-11,0,08:00:00,13.37119,77.58206,59.2875,0.52389,254,4.3,5.8,22.223,10
2023-01-11,0,09:00:00,10.97635,94.7948,72.2925,0.419112,248,4.2,5.8,16.425,11
2023-01-11,0,10:00:00,12.97205,95.16899,85.2975,0.372544,251.7,5.8,7.3,18.358,14
2023-01-11,0,11:00:00,16.76388,72.96705,66.1725,0.419112,248.6,6,8.2,27.054,12
2023-01-11,0,12:00:00,14.56861,88.93249,61.965,0.395828,249.7,6.1,9.1,18.358,8
2023-01-11,0,13:00:00,18.36044,71.34556,60.62625,0.477322,251.2,6.2,8.7,17.392,9
2023-01-11,0,14:00:00,20.75528,63.6123,64.45125,0.430754,244.7,6,8.1,23.189,7
2023-01-11,0,15:00:00,16.16517,84.19275,71.91,0.477322,244.4,7,8.2,10.628,5
2023-01-11,0,16:00:00,14.16947,95.66791,96.58125,0.477322,245.9,7.7,8.3,16.425,6
2023-01-11,0,17:00:00,9.57936,143.06531,108.63,0.5821,249.7,6.9,8.3,5.797,7
2023-01-11,0,18:00:00,17.16302,86.81208,78.98625,0.46568,250.7,7.2,8.4,5.797,6
2023-01-11,0,19:00:00,21.15442,60.74351,64.45125,0.477322,255.8,7,8.6,6.763,8
2023-01-11,0,20:00:00,23.15012,57.74999,60.0525,0.512248,257.1,6.8,8.7,15.459,8
2023-01-11,0,21:00:00,28.33894,36.79535,60.24375,0.430754,254.5,6.3,8.8,12.561,6
2023-01-11,0,22:00:00,40.31314,19.58261,36.91125,0.360902,251.1,6,8.9,15.459,9
2023-01-11,0,23:00:00,39.914,21.70302,33.08625,0.337618,247.7,7.2,9.2,9.662,6
2023-01-11,0,24:00:00,52.28734,10.60205,20.08125,0.302692,249.4,7.6,9.5,14.493,9
2023-01-12,0,01:00:00,57.07702,7.10961,14.535,0.23284,242.4,8.6,10.2,15.459,8
2023-01-12,0,02:00:00,59.67143,2.99352,7.84125,0.221198,254,9,10.7,8.696,6
2023-01-12,0,03:00:00,60.07057,2.4946,7.07625,0.23284,260.6,9,10.9,6.763,4
