date,day_category,time,O3,NO,NO2,CO,wind_dir,wind_speed,temp,PM10,PM2.5
2011-01-01,1,01:00:00,18,11,46,0.3,266.7,1.1,0.7,31,30
2011-01-01,1,02:00:00,26,21,40,0.5,271.9,1.2,0.5,42,24
2011-01-01,1,03:00:00,10,28,52,0.5,276.3,1.5,0.4,41,29
2011-01-01,1,04:00:00,2,94,74,0.7,278.7,2.1,0.4,57,44
2011-01-01,1,05:00:00,2,79,71,0.7,289.6,2.7,0.7,59,42
2011-01-01,1,06:00:00,6,49,63,0.5,303.6,2.8,1.7,46,34
2011-01-01,1,07:00:00,6,41,63,0.5,316.7,2.8,2.6,40,28
2011-01-01,1,08:00:00,4,59,73,0.5,320.8,2.7,3.1,36,29
2011-01-01,1,09:00:00,2,88,80,0.5,315,2.6,3.3,33,26
2011-01-01,1,10:00:00,2,85,80,0.5,316.7,2.6,3.6,32,26
2011-01-01,1,11:00:00,4,53,65,0.5,319.2,2.6,3.7,33,22
2011-01-01,1,12:00:00,18,25,48,0.5,320.3,2.7,3.9,28,19
2011-01-01,1,13:00:00,14,23,44,0.5,332.6,2.6,4.4,30,20
2011-01-01,1,14:00:00,20,20,40,0.5,348.1,2.7,4.9,24,16
2011-01-01,1,15:00:00,10,35,50,0.3,181.7,2.8,5.1,22,15
2011-01-01,1,16:00:00,18,16,40,0.3,15.9,2.9,5.1,17,11
2011-01-01,1,17:00:00,36,11,38,0.3,26.9,3,5,16,7
2011-01-01,1,18:00:00,26,15,48,0.3,30.6,3,4.8,18,7
2011-01-01,1,19:00:00,32,14,46,0.3,33.7,3.1,4.7,23,7
2011-01-01,1,20:00:00,32,11,46,0.3,32.6,3.1,4.3,22,8
2011-01-01,1,21:00:00,34,9,36,0.3,26.4,3.2,3.4,21,7
2011-01-01,1,22:00:00,34,10,44,0.3,20.2,3.2,2.1,24,8
2011-01-01,1,23:00:00,34,10,36,0.3,13.2,3.1,1.2,18,8
2011-01-01,1,24:00:00,32,10,34,0.3,12.2,2.9,0.5,20,9
2011-01-02,1,01:00:00,36,10,27,0.3,11.3,2.8,-0.5,19,8
2011-01-02,1,02:00:00,36,8,31,0.3,7.8,2.3,-1.3,18,9
2011-01-02,1,03:00:00,38,9,27,0.3,4,1.6,-1.4,18,10
2011-01-02,1,04:00:00,42,5,23,0.2,4.9,2.1,-1.8,20,6
2011-01-02,1,05:00:00,40,5,23,0.2,5.2,2.4,-2.4,18,8
2011-01-02,1,06:00:00,38,6,27,0.2,180.7,1.8,-2.9,20,5
2011-01-02,1,07:00:00,32,15,34,0.3,181.6,1.9,-3.1,16,6
2011-01-02,1,08:00:00,26,14,46,0.3,4.2,2.5,-3.3,17,9
2011-01-02,1,09:00:00,24,20,42,0.3,175.8,1.6,-3.8,20,9
2011-01-02,1,10:00:00,28,21,42,0.3,332.9,0.7,-3.6,19,11
2011-01-02,1,11:00:00,26,29,50,0.3,327.2,0.7,-1.8,18,8
2011-01-02,1,12:00:00,28,26,48,0.5,346.8,1.3,0.6,21,12
2011-01-02,1,13:00:00,24,31,48,0.5,358.4,1.8,2,20,10
2011-01-02,1,14:00:00,24,30,52,0.5,357.5,1.9,2.4,20,10
2011-01-02,1,15:00:00,22,31,53,0.5,352.6,2.1,1.8,23,8
2011-01-02,1,16:00:00,18,31,63,0.6,346.7,2.4,0.5,20,11
2011-01-02,1,17:00:00,4,53,80,0.6,338.7,2.5,-0.9,23,11
2011-01-02,1,18:00:00,6,43,80,0.6,327.5,2.5,-1.8,21,8
2011-01-02,1,19:00:00,6,40,78,0.5,323,1.8,-2.5,19,11
2011-01-02,1,20:00:00,6,25,63,0.5,315.9,1,-2.9,23,10
2011-01-02,1,21:00:00,6,20,63,0.5,311.8,0.9,-2.9,23,13
2011-01-02,1,22:00:00,2,26,67,0.5,277.6,0.6,-3.3,29,15
2011-01-02,1,23:00:00,2,29,69,0.5,242,0.4,-4.1,28,16
2011-01-02,1,24:00:00,4,26,61,0.5,245.5,0.7,-4.7,28,19
2011-01-03,0,01:00:00,8,21,57,0.3,285,1.1,-4.3,31,18
2011-01-03,0,02:00:00,14,16,48,0.3,323.1,1.2,-3.9,25,17
2011-01-03,0,03:00:00,12,15,48,0.2,323.1,0.9,-4.5,26,16
2011-01-03,0,04:00:00,16,14,46,0.2,284.2,0.5,-4.9,28,15
2011-01-03,0,05:00:00,18,15,48,0.2,242.6,0.4,-5.2,24,13
2011-01-03,0,06:00:00,14,16,50,0.3,247.6,0.5,-5.3,26,18
2011-01-03,0,07:00:00,12,21,57,0.2,259.8,0.6,-5.4,25,11
2011-01-03,0,08:00:00,4,56,73,0.5,249.5,0.4,-5.5,32,19
2011-01-03,0,09:00:00,0,103,76,0.5,210.4,0.2,-5.6,40,24
2011-01-03,0,10:00:00,2,140,101,0.6,222.3,0.2,-4.9,41,28
2011-01-03,0,11:00:00,4,101,78,0.6,254.4,0.4,-3.2,40,27
2011-01-03,0,12:00:00,4,91,82,0.6,231.6,0.6,-1.3,38,25
2011-01-03,0,13:00:00,2,259,160,1.2,201.8,0.8,0.2,73,38
2011-01-03,0,14:00:00,2,248,153,1,186.9,0.9,1,62,No data
2011-01-03,0,15:00:00,2,270,139,1.2,152.1,0.7,0.6,53,35
2011-01-03,0,16:00:00,4,245,143,1.2,100.8,0.6,-0.1,54,34
2011-01-03,0,17:00:00,4,229,139,0.9,83.8,1.3,-0.6,39,23
2011-01-03,0,18:00:00,4,154,122,0.8,100.2,1.8,-1,29,25
2011-01-03,0,19:00:00,2,164,126,0.7,109.9,1.2,-0.9,41,22
2011-01-03,0,20:00:00,2,190,132,0.8,105.2,1.2,-0.8,43,31
2011-01-03,0,21:00:00,0,218,130,0.8,107.8,1.7,-1.1,50,35
2011-01-03,0,22:00:00,0,133,117,0.7,117.6,1.4,-1.9,47,29
2011-01-03,0,23:00:00,0,129,113,0.7,136,1.8,-2.4,49,33
2011-01-03,0,24:00:00,0,129,117,0.7,167.7,1.9,-2.6,43,28
2011-01-04,0,01:00:00,2,130,113,0.7,180.6,2.2,-2.2,38,26
2011-01-04,0,02:00:00,10,55,71,0.6,168.6,2.2,-1.6,32,22
2011-01-04,0,03:00:00,14,49,61,0.6,163.7,1.6,-1.3,34,18
2011-01-04,0,04:00:00,14,46,67,0.5,160.4,1.8,-0.7,30,15
2011-01-04,0,05:00:00,10,64,74,0.5,161.3,1.7,-0.3,30,20
2011-01-04,0,06:00:00,6,119,109,0.6,237,1.8,0.1,37,19
2011-01-04,0,07:00:00,4,236,145,0.9,315.6,1,0.4,48,31
2011-01-04,0,08:00:00,0,311,168,0.9,282.1,0.4,0.6,57,37
2011-01-04,0,09:00:00,0,136,115,0.8,248.8,1.2,0.8,44,29
2011-01-04,0,10:00:00,2,236,153,0.8,264.1,1.9,1,52,27
2011-01-04,0,11:00:00,2,348,168,1.3,266.7,1.7,1.5,61,40
2011-01-04,0,12:00:00,2,324,164,1.2,254,2,2.2,63,41
2011-01-04,0,13:00:00,2,293,153,1.2,243.4,2.9,3,74,41
2011-01-04,0,14:00:00,2,343,143,1.2,239.1,3.2,3.3,91,43
2011-01-04,0,15:00:00,2,276,168,1.2,230.3,3,3,64,42
2011-01-04,0,16:00:00,2,259,151,1.2,220.9,3.1,2.1,49,32
2011-01-04,0,17:00:00,2,239,139,1.2,218.8,3.3,1.6,45,34
2011-01-04,0,18:00:00,0,250,151,1.4,220.5,3.5,2.1,57,32
2011-01-04,0,19:00:00,2,214,124,1.2,217.9,3.6,2.8,46,32
2011-01-04,0,20:00:00,2,185,145,0.9,214.4,3.6,3.4,41,27
2011-01-04,0,21:00:00,2,160,107,0.7,220.1,3.9,4.1,42,26
2011-01-04,0,22:00:00,4,99,97,0.7,227,4.1,4.7,38,21
2011-01-04,0,23:00:00,8,96,80,0.7,226.8,4.4,5.1,31,18
2011-01-04,0,24:00:00,12,79,84,0.6,222.6,4.9,5.4,24,14
2011-01-05,0,01:00:00,14,70,78,0.6,219.5,5.1,5,22,14
2011-01-05,0,02:00:00,24,34,44,0.5,221.2,5.3,5,24,11
2011-01-05,0,03:00:00,20,41,48,0.3,224.2,5.6,5.7,27,14
2011-01-05,0,04:00:00,22,34,44,0.5,224.5,5.6,5.9,23,17
2011-01-05,0,05:00:00,22,45,50,0.3,222.9,5.7,5.9,28,17
2011-01-05,0,06:00:00,18,68,67,0.5,218,5.7,5.7,27,13
2011-01-05,0,07:00:00,6,165,109,0.7,211,5.7,4.8,39,20
2011-01-05,0,08:00:00,2,248,147,0.8,207.4,5.6,4,43,30
2011-01-05,0,09:00:00,2,255,147,0.9,204.5,5.6,3.8,41,25
2011-01-05,0,10:00:00,2,271,141,0.9,202.1,5.7,4.2,47,21
2011-01-05,0,11:00:00,4,235,139,0.8,201.4,5.7,5,40,21
2011-01-05,0,12:00:00,6,188,134,0.8,199.5,5.5,5.4,39,19
2011-01-05,0,13:00:00,6,181,134,0.8,196.4,5.2,5.2,43,20
2011-01-05,0,14:00:00,No data,No data,No data,No data,194.9,5.3,4.8,42,22
2011-01-05,0,15:00:00,No data,No data,No data,No data,194,5.3,4.7,46,27
2011-01-05,0,16:00:00,2,235,147,0.9,195.5,5.2,5,45,31
2011-01-05,0,17:00:00,2,234,143,0.9,203.7,5.4,5.7,41,33
2011-01-05,0,18:00:00,0,265,126,1.3,215.8,5.8,6.8,51,31
2011-01-05,0,19:00:00,0,234,132,1.5,228.2,5.8,7.9,48,35
2011-01-05,0,20:00:00,0,248,138,1.3,243.3,5,8.4,49,31
2011-01-05,0,21:00:00,0,235,111,1,248.8,4,8,50,34
2011-01-05,0,22:00:00,0,171,115,1,245.6,3.6,7.3,51,37
2011-01-05,0,23:00:00,0,165,111,1,246.6,3.2,6.8,45,33
2011-01-05,0,24:00:00,0,164,105,0.9,253.9,2.9,6.4,47,30
2011-01-06,0,01:00:00,0,114,78,0.7,256.7,2.7,5.1,36,28
2011-01-06,0,02:00:00,0,71,63,0.5,252.2,2.5,4.1,36,24
2011-01-06,0,03:00:00,0,63,67,0.5,252,2.4,4.1,33,21
2011-01-06,0,04:00:00,0,81,71,0.6,253.6,2.3,4,31,21
2011-01-06,0,05:00:00,0,90,82,0.6,259.9,2.2,3.9,30,21
2011-01-06,0,06:00:00,2,144,88,0.7,263,1.9,3.7,32,21
2011-01-06,0,07:00:00,0,239,143,0.8,276.2,1.2,3.5,40,30
2011-01-06,0,08:00:00,0,153,134,0.7,320.5,0.6,3.4,28,20
2011-01-06,0,09:00:00,2,144,97,0.8,189.6,0.5,3.2,32,20
2011-01-06,0,10:00:00,0,88,86,0.7,40.6,0.9,3.1,24,17
2011-01-06,0,11:00:00,2,64,80,0.5,54.3,1.3,3.1,24,14
2011-01-06,0,12:00:00,2,71,74,0.5,54.3,1.5,3.3,22,11
2011-01-06,0,13:00:00,4,56,80,0.5,49.3,1.9,3.4,20,11
2011-01-06,0,14:00:00,6,56,76,0.5,41.3,1.8,3.2,22,15
2011-01-06,0,15:00:00,12,43,73,0.5,35.7,1.8,2.7,16,6
2011-01-06,0,16:00:00,8,63,88,0.5,35,1.8,2.2,21,14
2011-01-06,0,17:00:00,0,103,103,0.7,24.2,1.8,2,26,18
2011-01-06,0,18:00:00,0,221,141,1.2,9.1,2.1,1.8,48,27
