date,day_category,time,O3,NO,NO2,CO,wind_dir,wind_speed,temp,PM10,PM2.5
2012-01-05,0,04:00:00,40,14,31,0.35,279.5,9.6,11,No data,5
2012-01-05,0,05:00:00,38,20,33,0.35,286.6,9.4,11.4,No data,3
2012-01-05,0,06:00:00,34,30,48,0.35,292.6,9.3,11.3,No data,7
2012-01-05,0,07:00:00,28,51,63,0.35,296.5,9.4,11,No data,13
2012-01-05,0,08:00:00,24,59,71,0.35,299.7,9.4,10.5,No data,11
2012-01-05,0,09:00:00,34,39,63,0.35,301.4,9.5,9.8,No data,7
2012-01-05,0,10:00:00,30,46,52,0.35,303.1,9.6,9.2,No data,11
2012-01-05,0,11:00:00,24,67,65,0.47,302.6,9.3,9.1,No data,15
2012-01-05,0,12:00:00,No data,50,59,0.47,311.4,7.9,9.4,No data,17
2012-01-05,0,13:00:00,28,42,50,0.35,314.6,7.4,9.7,No data,10
2012-01-05,0,14:00:00,38,26,34,0.23,310.3,7.1,9.5,No data,7
2012-01-05,0,15:00:00,42,19,34,0.23,315.9,7.4,9.1,No data,No data
2012-01-05,0,16:00:00,42,14,31,0.23,319.9,8.4,8.6,No data,4
2012-01-05,0,17:00:00,36,21,36,0.23,320.9,7.8,8,No data,6
2012-01-05,0,18:00:00,30,27,48,0.23,320.1,7.5,7.6,No data,12
2012-01-05,0,19:00:00,28,25,48,0.35,319.5,7.2,7.3,No data,9
2012-01-05,0,20:00:00,32,20,44,0.35,321.4,7.2,7.2,No data,5
2012-01-05,0,21:00:00,32,20,38,0.23,324.6,7.2,7,No data,8
2012-01-05,0,22:00:00,34,16,34,0.23,326.5,6.9,6.8,No data,7
2012-01-05,0,23:00:00,32,17,42,0.35,323.6,6.1,6.6,No data,10
2012-01-05,0,24:00:00,34,14,33,0.35,319.1,5.6,6.4,No data,4
2012-01-06,2,01:00:00,42,6,27,0.23,323,5.8,5.9,No data,3
2012-01-06,2,02:00:00,40,6,25,0.23,329.4,5.9,5.4,No data,6
2012-01-06,2,03:00:00,44,6,21,0.23,331.5,5.4,5.1,No data,6
2012-01-06,2,04:00:00,44,5,23,0.23,330.6,5.2,4.8,No data,9
2012-01-06,2,05:00:00,40,5,27,0.23,329.1,5,4.5,No data,8
2012-01-06,2,06:00:00,36,10,34,0.23,327.8,4.9,4.2,No data,3
2012-01-06,2,07:00:00,20,34,57,0.35,323.4,4.7,4,No data,8
2012-01-06,2,08:00:00,6,101,88,0.47,321.1,4.5,3.9,19,9
2012-01-06,2,09:00:00,4,147,101,0.7,313.1,4.1,3.9,29,10
2012-01-06,2,10:00:00,4,205,117,0.7,302.3,3.8,4.2,32,20
2012-01-06,2,11:00:00,4,242,128,0.7,301.5,3.8,5.2,40,20
2012-01-06,2,12:00:00,8,157,98,0.47,301.8,3.7,6.3,33,28
2012-01-06,2,13:00:00,12,121,101,0.47,294.9,3.6,6.9,33,14
2012-01-06,2,14:00:00,8,201,128,0.7,286,3.7,7,33,25
2012-01-06,2,15:00:00,6,242,143,0.81,278.3,3.6,6.6,37,25
2012-01-06,2,16:00:00,4,368,172,1.05,268.6,3.6,6.3,52,38
2012-01-06,2,17:00:00,4,324,159,1.16,258,3.9,6.2,52,30
2012-01-06,2,18:00:00,4,293,140,1.16,254.1,4.3,6.5,41,30
2012-01-06,2,19:00:00,4,263,130,1.16,254.2,4.7,7,43,34
2012-01-06,2,20:00:00,4,207,136,0.93,252.8,5,7.5,49,33
2012-01-06,2,21:00:00,4,196,115,0.81,251.9,5,8,40,27
2012-01-06,2,22:00:00,4,121,96,0.58,258,5,8.6,28,20
2012-01-06,2,23:00:00,4,141,94,0.58,271.9,5.3,9.3,23,23
2012-01-06,2,24:00:00,8,96,86,0.35,281.7,5.8,9.9,20,19
2012-01-07,1,01:00:00,8,116,101,0.35,279.1,5.9,9.7,25,17
2012-01-07,1,02:00:00,12,69,71,0.35,277.1,5.8,9.6,11,14
2012-01-07,1,03:00:00,16,50,61,0.23,283.6,6.1,10.1,15,7
2012-01-07,1,04:00:00,18,46,54,0.23,283.9,6.2,10.3,19,6
2012-01-07,1,05:00:00,18,39,55,0.23,287.1,6.2,10.6,4,12
2012-01-07,1,06:00:00,18,42,55,0.23,300.4,5.9,10.6,4,8
2012-01-07,1,07:00:00,12,49,67,0.23,305.7,5.7,10.2,0,8
2012-01-07,1,08:00:00,30,27,46,0.23,302.2,5.5,9,6,6
2012-01-07,1,09:00:00,22,51,71,0.23,300.2,5.5,7.9,14,10
2012-01-07,1,10:00:00,14,67,86,0.35,302.2,5.7,8,20,11
2012-01-07,1,11:00:00,22,60,73,0.35,304.6,5.8,8.6,27,12
2012-01-07,1,12:00:00,22,59,75,0.47,305.3,6.1,9,19,15
2012-01-07,1,13:00:00,30,40,57,0.35,304.9,6.3,9.2,13,10
2012-01-07,1,14:00:00,32,35,50,0.35,303.3,6,9.1,11,6
2012-01-07,1,15:00:00,34,25,44,0.35,304.8,5.6,8.7,8,6
2012-01-07,1,16:00:00,28,40,57,0.35,306.1,5.7,7.9,15,7
2012-01-07,1,17:00:00,12,66,73,0.47,303.5,5.6,7.3,22,7
2012-01-07,1,18:00:00,6,142,99,0.7,300,5.3,7.1,28,17
2012-01-07,1,19:00:00,6,114,107,0.58,298.6,5.1,6.8,25,17
2012-01-07,1,20:00:00,4,105,96,0.7,298.5,4.9,6.4,30,18
2012-01-07,1,21:00:00,8,85,88,0.58,297.7,5,6.3,33,15
2012-01-07,1,22:00:00,10,60,80,0.47,296.1,4.9,6.5,15,15
2012-01-07,1,23:00:00,8,84,80,0.58,297.2,4.7,6.7,24,14
2012-01-07,1,24:00:00,8,90,84,0.58,302.5,4.8,6.6,30,12
2012-01-08,1,01:00:00,10,66,71,0.35,301.5,4.6,5.8,18,12
2012-01-08,1,02:00:00,10,57,69,0.35,299.6,4.5,5.1,25,12
2012-01-08,1,03:00:00,12,52,63,0.47,303.9,4.6,5.2,6,14
2012-01-08,1,04:00:00,12,46,69,0.35,310.5,4.5,5.5,13,11
2012-01-08,1,05:00:00,28,29,52,0.23,316,4.2,6,11,6
2012-01-08,1,06:00:00,34,17,38,0.23,312.2,3.9,6.2,8,8
2012-01-08,1,07:00:00,38,15,34,0.23,308.7,3.8,6.3,5,3
2012-01-08,1,08:00:00,28,26,48,0.23,308.7,3.8,6.4,11,1
2012-01-08,1,09:00:00,16,47,67,0.35,307.2,3.9,6.5,13,6
2012-01-08,1,10:00:00,16,45,67,0.35,307.2,3.9,6.5,13,10
2012-01-08,1,11:00:00,16,46,63,0.47,305.5,3.3,6.6,10,13
2012-01-08,1,12:00:00,24,35,57,0.47,306.5,2.7,6.8,10,6
2012-01-08,1,13:00:00,24,47,67,0.47,307.4,2.2,7,23,8
2012-01-08,1,14:00:00,12,90,92,0.58,313.8,2.8,7.2,29,15
2012-01-08,1,15:00:00,16,57,73,0.58,323.7,3.5,7.3,15,13
2012-01-08,1,16:00:00,16,60,75,0.58,326.5,3.1,7.3,16,13
2012-01-08,1,17:00:00,4,216,119,1.05,321.2,2.7,7.4,32,25
2012-01-08,1,18:00:00,4,223,132,1.28,292.2,2.4,7.4,33,25
2012-01-08,1,19:00:00,4,234,132,1.16,261.5,2.5,7.5,39,33
2012-01-08,1,20:00:00,4,213,120,1.16,260.7,2.9,7.7,41,35
2012-01-08,1,21:00:00,2,191,117,0.93,271.4,3.1,8,27,33
2012-01-08,1,22:00:00,4,170,90,0.93,277.2,3,8.3,33,24
2012-01-08,1,23:00:00,4,163,86,0.93,280.3,2.9,8.6,30,33
2012-01-08,1,24:00:00,2,146,82,0.81,284.1,3.2,8.9,23,26
2012-01-09,0,01:00:00,4,107,73,0.47,282.1,3.6,8.1,32,27
2012-01-09,0,02:00:00,4,66,63,0.35,273.9,3.7,6.9,26,24
2012-01-09,0,03:00:00,4,60,54,0.47,274.2,3.9,7.4,19,21
2012-01-09,0,04:00:00,4,66,65,0.35,280.4,4.1,8,22,14
2012-01-09,0,05:00:00,6,66,61,0.35,284.9,4.3,8.1,13,14
2012-01-09,0,06:00:00,6,111,80,0.47,284.8,4.3,7.7,18,13
2012-01-09,0,07:00:00,4,239,124,0.81,279.7,4.3,7.1,39,18
2012-01-09,0,08:00:00,4,367,166,1.05,274.4,4.3,7.1,34,29
2012-01-09,0,09:00:00,4,445,182,1.4,275.3,4.4,7.7,33,29
2012-01-09,0,10:00:00,4,400,164,0.93,277.5,4.5,8.5,42,33
2012-01-09,0,11:00:00,4,370,153,0.81,279.2,4.6,9.2,39,35
2012-01-09,0,12:00:00,4,288,140,0.7,284.2,4.7,9.8,31,22
2012-01-09,0,13:00:00,4,281,128,0.81,289.3,4.8,10,28,29
2012-01-09,0,14:00:00,6,180,101,0.58,291.9,4.8,10.1,36,21
2012-01-09,0,15:00:00,4,233,119,0.7,291.1,4.6,10,39,24
2012-01-09,0,16:00:00,4,263,145,0.81,294.1,4.4,9.5,44,26
2012-01-09,0,17:00:00,4,192,111,0.7,296.3,4.3,8.9,35,20
2012-01-09,0,18:00:00,4,253,136,1.05,299.6,3.9,8.7,33,34
2012-01-09,0,19:00:00,4,176,103,1.05,306,3.6,9.1,36,28
2012-01-09,0,20:00:00,2,141,96,0.81,300.2,3.4,9.5,28,25
2012-01-09,0,21:00:00,2,145,96,0.58,287.9,3.3,8.6,30,21
2012-01-09,0,22:00:00,4,95,82,0.47,286.5,3.2,7.5,23,22
2012-01-09,0,23:00:00,2,122,84,0.47,295.1,2.8,7.3,30,21
2012-01-09,0,24:00:00,4,118,84,0.35,297.2,2.4,7.5,31,18
2012-01-10,0,01:00:00,4,104,78,0.35,274,2.6,7.6,22,17
2012-01-10,0,02:00:00,4,71,75,0.35,254,3,7.7,23,24
2012-01-10,0,03:00:00,8,55,59,0.35,252.1,3.2,8,19,16
2012-01-10,0,04:00:00,10,52,55,0.35,251.5,3.6,8.4,15,14
2012-01-10,0,05:00:00,10,59,59,0.35,254.2,4,8.8,16,9
2012-01-10,0,06:00:00,8,94,75,0.35,259,4,9.1,12,15
2012-01-10,0,07:00:00,4,232,130,0.58,265.9,3.8,9.2,19,24
2012-01-10,0,08:00:00,4,355,166,0.93,269.6,3.9,9,31,27
2012-01-10,0,09:00:00,4,400,157,1.16,273.9,4.3,8.7,39,28
2012-01-10,0,10:00:00,4,372,161,1.16,279.9,4.3,9.1,33,28
2012-01-10,0,11:00:00,4,343,153,0.93,285.5,4,9.8,32,31
2012-01-10,0,12:00:00,4,254,134,0.7,286.2,3.8,9.9,31,27
2012-01-10,0,13:00:00,4,297,140,0.81,277.6,2.9,9.9,40,21
2012-01-10,0,14:00:00,4,342,159,0.93,275.5,2.5,9.8,52,30
2012-01-10,0,15:00:00,4,299,151,0.81,275.2,3.2,9.8,39,30
2012-01-10,0,16:00:00,4,316,159,1.05,254.3,3.3,9.6,42,26
2012-01-10,0,17:00:00,4,308,145,1.16,251.1,3.5,9.4,37,29
2012-01-10,0,18:00:00,4,274,128,1.28,262.3,3.5,9.2,34,34
2012-01-10,0,19:00:00,2,262,145,1.28,256.4,3.4,9.2,32,24
2012-01-10,0,20:00:00,4,216,136,0.93,254.8,3.8,9.3,24,31
2012-01-10,0,21:00:00,4,210,119,0.7,257.8,3.8,9.1,21,29
2012-01-10,0,22:00:00,4,148,98,0.58,257,3.6,8.7,27,19
2012-01-10,0,23:00:00,4,138,101,0.58,256,3.5,8.6,24,20
2012-01-10,0,24:00:00,6,118,90,0.35,255.8,3.6,8.4,15,16
2012-01-11,0,01:00:00,6,102,86,0.47,256,3.7,7.1,11,12
2012-01-11,0,02:00:00,12,51,61,0.23,256.1,3.7,6.2,12,8
2012-01-11,0,03:00:00,20,44,57,0.23,257.3,3.8,6.6,5,8
2012-01-11,0,04:00:00,22,42,44,0.23,263.5,4,6.8,8,5
2012-01-11,0,05:00:00,18,55,55,0.23,268.9,4.1,7.2,5,9
2012-01-11,0,06:00:00,10,101,88,0.35,272.8,4.1,7.5,18,7
2012-01-11,0,07:00:00,4,264,122,0.58,276.2,4,7.8,22,21
2012-01-11,0,08:00:00,4,413,186,0.93,275.2,3.9,8.1,40,27
2012-01-11,0,09:00:00,2,465,161,1.16,273.3,3.8,8.4,48,27
2012-01-11,0,10:00:00,4,460,184,1.16,275.5,3.6,8.6,51,34
2012-01-11,0,11:00:00,4,429,143,0.93,277.2,3.2,8.7,40,35
2012-01-11,0,12:00:00,4,485,159,0.93,271.5,3.3,8.8,No data,No data
2012-01-11,0,13:00:00,4,444,164,0.93,264,3.4,8.9,41,30
2012-01-11,0,14:00:00,4,473,176,1.05,262.8,3.4,9,44,41
2012-01-11,0,15:00:00,4,385,155,0.81,265,3.6,9.1,40,30
2012-01-11,0,16:00:00,4,379,182,0.93,263.6,3.7,9.2,45,32
2012-01-11,0,17:00:00,4,287,140,0.81,262.8,3.9,9.3,35,31
2012-01-11,0,18:00:00,4,294,140,1.05,266.6,4.1,9.4,41,43
2012-01-11,0,19:00:00,2,277,113,1.4,267.2,4.2,9.5,40,37
2012-01-11,0,20:00:00,2,242,128,0.93,264.9,4.4,9.4,42,30
2012-01-11,0,21:00:00,4,187,101,0.58,261.6,4.3,9.3,35,27
2012-01-11,0,22:00:00,4,147,88,0.58,257.4,4.2,9.3,32,23
2012-01-11,0,23:00:00,6,120,90,0.47,257.1,4.3,9.4,30,17
2012-01-11,0,24:00:00,6,112,82,0.35,258,4.3,9.3,30,20
2012-01-12,0,01:00:00,8,106,77,0.35,259.7,4.6,7.8,23,22
2012-01-12,0,02:00:00,12,50,57,0.23,261.1,4.8,6.5,21,19
2012-01-12,0,03:00:00,18,39,54,0.23,261.8,5,6.6,17,18
2012-01-12,0,04:00:00,20,45,50,0.23,261.5,5.1,6.8,13,16
2012-01-12,0,05:00:00,22,49,50,0.23,260.8,5.2,6.9,17,9
2012-01-12,0,06:00:00,16,70,75,0.23,261.9,5.4,7.3,16,10
2012-01-12,0,07:00:00,8,178,122,0.47,263.4,5.6,7.8,23,19
2012-01-12,0,08:00:00,4,239,134,0.58,264.8,5.7,8.3,28,20
2012-01-12,0,09:00:00,4,360,145,0.93,269.1,5.9,8.9,34,22
2012-01-12,0,10:00:00,4,339,147,0.93,274.8,5.9,9.4,38,26
2012-01-12,0,11:00:00,4,374,142,0.7,278.3,5.9,9.9,44,25
2012-01-12,0,12:00:00,4,348,153,0.7,280.2,6.2,10.4,34,25
2012-01-12,0,13:00:00,6,200,128,0.58,284,6.3,10.9,24,19
2012-01-12,0,14:00:00,14,99,92,0.35,293.2,6.1,11.2,15,13
2012-01-12,0,15:00:00,30,21,46,0.23,305.9,5.7,11.4,10,7
2012-01-12,0,16:00:00,24,24,59,0.23,322.4,5.3,11,12,6
2012-01-12,0,17:00:00,18,34,73,0.23,330.4,4.9,9.8,20,7
2012-01-12,0,18:00:00,8,56,86,0.35,327.4,4.3,8.5,16,11
2012-01-12,0,19:00:00,10,29,80,0.35,327.7,4,7.7,16,16
2012-01-12,0,20:00:00,6,39,73,0.35,331.2,3.8,7,16,11
2012-01-12,0,21:00:00,6,35,63,0.35,335.3,3.7,6.4,14,13
2012-01-12,0,22:00:00,10,36,65,0.35,337.2,3.4,5.8,18,11
2012-01-12,0,23:00:00,6,80,75,0.47,335.7,3.2,5.2,24,17
2012-01-12,0,24:00:00,8,49,65,0.35,334,3.1,4.7,21,15
2012-01-13,2,01:00:00,6,44,57,0.35,326,3,2.8,21,13
2012-01-13,2,02:00:00,10,46,55,0.23,318.5,2.4,1.2,19,13
2012-01-13,2,03:00:00,6,55,63,0.35,319,1.9,1.3,21,15
2012-01-13,2,04:00:00,4,81,75,0.35,312,2.4,0.9,22,14
2012-01-13,2,05:00:00,8,41,55,0.35,307.1,2.7,0.5,18,9
2012-01-13,2,06:00:00,8,52,59,0.47,312.9,2.4,0.5,21,10
2012-01-13,2,07:00:00,4,71,67,0.47,323.2,1.9,0.7,25,14
2012-01-13,2,08:00:00,4,87,84,0.58,333.2,1.7,1,24,14
2012-01-13,2,09:00:00,4,123,82,0.58,340.3,1.8,1.3,26,17
2012-01-13,2,10:00:00,4,123,75,0.47,336,1.5,1.8,28,21
2012-01-13,2,11:00:00,8,77,73,0.35,342.9,1.4,2.8,26,15
2012-01-13,2,12:00:00,10,80,63,0.35,185.7,2,4.7,26,19
2012-01-13,2,13:00:00,14,76,63,0.47,16.5,2.8,6,24,16
2012-01-13,2,14:00:00,16,59,55,0.35,19.9,3.2,5.6,21,12
2012-01-13,2,15:00:00,16,74,59,0.47,18.3,2.9,4.4,19,12
2012-01-13,2,16:00:00,8,123,80,0.58,11.2,2.6,2.9,25,15
2012-01-13,2,17:00:00,4,130,98,0.58,5.9,2.3,2.1,29,20
2012-01-13,2,18:00:00,4,138,90,0.7,4.7,2,2.1,32,26
2012-01-13,2,19:00:00,4,114,73,0.7,1.9,1.6,2,32,24
2012-01-13,2,20:00:00,4,100,88,0.7,3.4,1.3,2,34,26
2012-01-13,2,21:00:00,4,85,75,0.58,12.2,1.3,2,33,23
2012-01-13,2,22:00:00,4,67,69,0.58,27.7,1.4,2,35,22
2012-01-13,2,23:00:00,4,66,67,0.47,44.9,1.4,1.9,30,25
2012-01-13,2,24:00:00,4,102,69,0.58,58,1.5,1.9,34,30
2012-01-14,1,01:00:00,4,70,67,0.47,33.6,1.3,-0.1,32,20
2012-01-14,1,02:00:00,2,70,65,0.47,4.3,1,-2.5,29,22
2012-01-14,1,03:00:00,4,62,57,0.35,177.5,0.7,-2.9,28,27
2012-01-14,1,04:00:00,4,92,59,0.47,349.8,0.3,-3.3,29,25
2012-01-14,1,05:00:00,4,100,59,0.47,347.3,0.2,-3.6,34,27
2012-01-14,1,06:00:00,2,90,59,0.35,182.6,0.3,-3.9,31,26
2012-01-14,1,07:00:00,2,121,67,0.35,20.4,0.4,-4.1,35,27
2012-01-14,1,08:00:00,4,172,73,0.47,28.2,0.4,-4.2,37,29
2012-01-14,1,09:00:00,2,216,92,0.7,40.1,0.4,-3.9,36,33
2012-01-14,1,10:00:00,4,223,90,0.7,58.2,0.7,-2.3,42,33
2012-01-14,1,11:00:00,4,236,99,0.7,76.3,1,0.4,51,36
2012-01-14,1,12:00:00,6,161,101,0.47,88.4,1.3,2.9,44,31
2012-01-14,1,13:00:00,6,157,101,0.47,104.5,1.7,4.5,38,26
2012-01-14,1,14:00:00,8,143,101,0.35,115.1,2,5.3,39,27
2012-01-14,1,15:00:00,6,153,99,0.47,113.9,2.1,5.1,46,29
2012-01-14,1,16:00:00,4,151,103,0.7,104.1,2.2,3.9,39,28
2012-01-14,1,17:00:00,4,225,115,0.93,94.2,2.5,2.3,47,30
2012-01-14,1,18:00:00,4,165,107,0.7,84.7,2.7,1.1,34,27
2012-01-14,1,19:00:00,4,90,86,0.58,69.7,2.5,0.5,31,15
2012-01-14,1,20:00:00,4,133,94,0.81,68.3,1.8,0.5,39,23
2012-01-14,1,21:00:00,4,135,90,0.93,76.6,1.2,0.6,45,29
2012-01-14,1,22:00:00,4,114,90,0.81,76.1,1.3,0.5,47,35
2012-01-14,1,23:00:00,4,127,90,0.93,79.6,1.4,0.4,57,48
2012-01-14,1,24:00:00,4,133,88,0.81,87.9,1.6,0.3,49,41
2012-01-15,1,01:00:00,4,167,94,0.93,81.1,2.1,-0.5,47,40
2012-01-15,1,02:00:00,4,155,98,0.81,78.1,2.6,-1.2,52,38
2012-01-15,1,03:00:00,4,116,80,0.7,93.7,2,-1.6,45,35
2012-01-15,1,04:00:00,4,105,73,0.7,92,2,-1.9,40,34
2012-01-15,1,05:00:00,4,102,69,0.7,84.5,2.2,-2.2,37,34
