date,day_category,time,O3,NO,NO2,CO,wind_dir,wind_speed,temp,PM10,PM2.5
2017-01-01,1,01:00:00,10.57721,81.25162,70.12691,0.460558,224.2,2.9,4.0,41.7,31.5
2017-01-01,1,02:00:00,5.1223,171.54034,96.57232,0.422177,226.0,3.2,4.2,39.9,33.6
2017-01-01,1,03:00:00,7.13463,133.66815,99.92765,0.374203,225.5,3.0,4.4,32.3,25.6
2017-01-01,1,04:00:00,6.78538,119.32389,86.83658,0.374203,217.7,3.2,4.3,33.8,23.1
2017-01-01,1,05:00:00,7.53377,109.77176,80.74862,0.345418,226.7,3.3,5.3,32.2,23.1
2017-01-01,1,06:00:00,5.18882,96.24697,74.91215,0.287848,224.6,3.1,5.9,31.3,24.7
2017-01-01,1,07:00:00,7.43398,63.33478,61.14406,0.287848,220.8,3.1,6.4,28.4,24
2017-01-01,1,08:00:00,6.43613,80.6105,59.2,0.316633,219.5,3.2,6.8,28.1,21
2017-01-01,1,09:00:00,4.29076,146.37284,75.25162,0.287848,218.9,3.2,7.2,51.8,23
2017-01-01,1,10:00:00,2.89377,166.26571,90.47464,0.345418,221.8,3.4,7.5,27.6,18.1
2017-01-01,1,11:00:00,5.3385,147.16082,87.20713,0.345418,222.6,3.3,7.7,23.9,14
2017-01-01,1,12:00:00,7.03484,142.84236,85.21718,0.316633,226.7,3.0,7.8,21.2,15.8
2017-01-01,1,13:00:00,6.58581,142.30602,87.22817,0.402988,254.6,2.0,7.6,20,13.4
2017-01-01,1,14:00:00,5.48818,153.56072,99.21715,0.518127,9.6,5.4,6.7,29.3,14.3
2017-01-01,1,15:00:00,30.28475,33.95307,35.4305,0.201494,27.1,6.1,5.5,8.2,6.6
2017-01-01,1,16:00:00,46.89895,11.15991,28.2175,0.115139,38.0,6.0,4.6,3.8,1.9
2017-01-01,1,17:00:00,48.5953,9.36286,27.90529,0.143924,39.8,6.1,4.8,3.2,0.8
2017-01-01,1,18:00:00,50.49121,6.05284,23.97367,0.115139,31.9,4.5,5.1,3.6,2.7
2017-01-01,1,19:00:00,45.30239,8.07066,30.87636,0.05757,32.0,5.8,5.2,4.6,3.7
2017-01-01,1,20:00:00,45.9011,9.93069,29.80536,0.143924,30.4,4.9,4.9,5.8,2.9
2017-01-01,1,21:00:00,44.65379,8.03916,28.79603,0.086355,18.3,4.4,4.2,6.2,4
2017-01-01,1,22:00:00,36.82067,15.44719,33.71833,0.172709,22.2,5.4,3.9,8.7,5.7
2017-01-01,1,23:00:00,38.96604,10.90795,28.60335,0.115139,19.5,4.9,3.2,7.5,5
2017-01-01,1,24:00:00,36.52131,10.34012,27.34588,0.086355,18.6,4.6,2.8,8.7,3
2017-01-02,0,01:00:00,41.24447,5.76461,26.82536,0.15352,17.1,4.0,2.7,8.2,2.4
2017-01-02,0,02:00:00,45.70153,2.60894,14.0301,0.03838,19.8,4.4,2.1,5,6.1
2017-01-02,0,03:00:00,46.79917,4.29165,11.84603,0.086355,20.0,4.3,1.8,7.8,3.2
2017-01-02,0,04:00:00,43.85551,2.90309,12.53835,0.115139,21.0,4.1,1.5,9.2,5.4
2017-01-02,0,05:00:00,39.81421,5.11206,15.49221,0.115139,20.8,3.8,1.3,10.1,5
2017-01-02,0,06:00:00,40.26325,4.63871,17.50559,0.05757,20.5,3.6,1.4,11.7,3.1
2017-01-02,0,07:00:00,33.9269,14.13721,31.37408,0.05757,13.8,3.4,1.1,14.7,3.3
2017-01-02,0,08:00:00,27.2912,20.22746,40.11517,0.143924,9.6,3.2,0.5,12.9,5.2
2017-01-02,0,09:00:00,20.65549,31.14664,44.87012,0.086355,6.6,3.4,0.6,11.5,5.1
2017-01-02,0,10:00:00,20.75528,30.10515,45.92247,0.086355,9.9,4.0,2.1,11.9,6
2017-01-02,0,11:00:00,26.09378,26.94948,38.32793,0.115139,14.7,4.0,2.7,8.5,5.4
2017-01-02,0,12:00:00,28.03959,25.93947,41.41232,0.115139,2.5,3.4,3.7,14.3,5.3
2017-01-02,0,13:00:00,24.99614,35.43829,46.41351,0.143924,2.4,3.6,4.1,15.2,5.2
2017-01-02,0,14:00:00,27.79012,26.98097,40.16202,0.201494,356.6,3.7,4.2,13.1,8.2
2017-01-02,0,15:00:00,21.3041,42.75932,57.18136,0.201494,350.7,3.2,3.4,12.9,7.6
2017-01-02,0,16:00:00,24.99614,34.83865,46.93658,0.201494,340.0,2.4,1.8,13.1,5.4
2017-01-02,0,17:00:00,7.88302,63.46044,73.78521,0.259064,326.5,2.3,0.8,15.1,6.7
2017-01-02,0,18:00:00,3.29291,75.32569,74.81126,0.316633,325.5,2.4,0.1,17.1,7.5
2017-01-02,0,19:00:00,2.6942,100.91811,78.81269,0.402988,325.6,2.3,-0.4,26.3,15.2
2017-01-02,0,20:00:00,2.39484,96.78424,83.71491,0.374203,319.0,2.2,-0.8,23.6,13.4
2017-01-02,0,21:00:00,2.04559,103.85332,76.98673,0.431773,303.1,2.2,-1.2,27.3,15.5
2017-01-02,0,22:00:00,1.84602,141.43727,83.15837,0.489342,292.2,2.3,-1.5,31.5,22.2
2017-01-02,0,23:00:00,1.79613,212.5658,99.5155,0.604482,286.7,2.3,-1.7,35.6,22.3
2017-01-02,0,24:00:00,2.04559,191.86436,102.62666,0.546912,279.6,2.2,-1.9,33.5,23.4
2017-01-03,0,01:00:00,2.06222,177.3195,92.24051,0.575115,289.9,2.1,-2.1,30.8,21
2017-01-03,0,02:00:00,1.72961,127.65658,84.36484,0.383409,272.6,1.9,-2.6,26.9,21
2017-01-03,0,03:00:00,1.74624,114.39768,80.28484,0.460092,267.0,2.2,-2.7,24.8,19.3
2017-01-03,0,04:00:00,1.69635,95.93234,73.14691,0.460092,275.0,2.2,-2.7,23.4,18.6
2017-01-03,0,05:00:00,1.79613,104.1851,68.87247,0.373825,278.2,2.4,-2.5,23.3,13.8
2017-01-03,0,06:00:00,1.94581,164.98817,82.98624,0.40258,270.0,2.3,-2.6,22.9,17.4
2017-01-03,0,07:00:00,2.09549,265.69455,107.06605,0.575115,270.5,2.4,-2.4,31.6,16.9
2017-01-03,0,08:00:00,2.34495,386.95393,123.23194,0.776405,265.3,2.4,-2.3,25.1,17.4
2017-01-03,0,09:00:00,2.44473,381.73679,150.71648,0.718894,272.3,2.6,-1.6,27.1,17.5
2017-01-03,0,10:00:00,2.6443,454.49242,136.38898,0.661382,289.0,3.2,1.1,28.8,20.9
2017-01-03,0,11:00:00,2.94366,385.0253,156.63136,0.546359,292.9,3.5,3.3,33,21.3
2017-01-03,0,12:00:00,3.29291,227.0245,116.18246,0.460092,291.1,3.8,4.5,34.5,13.9
2017-01-03,0,13:00:00,3.89162,208.65396,106.51908,0.373825,284.9,3.9,5.0,40,14.4
2017-01-03,0,14:00:00,4.54022,173.9048,102.33644,0.40258,291.4,3.9,4.3,37.6,14.5
2017-01-03,0,15:00:00,5.68775,137.70099,89.72255,0.287557,294.3,4.4,3.9,28.1,11.5
2017-01-03,0,16:00:00,9.52947,99.47342,99.1024,0.258802,291.5,4.6,3.7,28.3,8.6
2017-01-03,0,17:00:00,5.63785,170.45851,117.28837,0.431336,298.8,3.7,3.7,31.3,13.6
2017-01-03,0,18:00:00,2.84387,270.65942,149.13436,0.776405,292.8,4.2,3.7,31,20
2017-01-03,0,19:00:00,3.04344,250.17003,132.40668,0.805161,288.3,3.6,3.9,33,18.2
2017-01-03,0,20:00:00,2.6443,213.6812,113.68569,0.632626,293.4,3.2,4.1,25,18.9
2017-01-03,0,21:00:00,2.44473,176.18144,108.46361,0.546359,282.5,3.3,4.3,27.5,13.2
2017-01-03,0,22:00:00,3.79183,119.23533,99.59153,0.373825,287.1,3.1,4.5,21.9,11.1
2017-01-03,0,23:00:00,4.93936,101.68707,89.11389,0.373825,302.7,3.9,4.5,24.5,12.3
2017-01-03,0,24:00:00,3.79183,130.80809,102.9188,0.345069,308.2,5.0,4.7,18.1,11.6
2017-01-04,0,01:00:00,5.58796,93.30469,88.33965,0.230046,285.7,3.8,1.9,12.9,8.7
2017-01-04,0,02:00:00,9.84545,44.64794,67.72354,0.153364,296.0,4.2,2.1,10.5,6.8
2017-01-04,0,03:00:00,11.52517,45.41762,63.66473,0.230046,300.1,4.0,2.5,11.6,7
2017-01-04,0,04:00:00,9.23011,52.72961,68.33458,0.230046,306.7,4.5,3.5,11,8.4
2017-01-04,0,05:00:00,9.18022,42.37982,68.76968,0.115023,302.6,3.9,4.4,11.6,4
2017-01-04,0,06:00:00,9.3299,62.60417,66.44503,0.172534,294.2,3.6,4.8,10.9,3.8
2017-01-04,0,07:00:00,4.88946,119.35289,86.28387,0.345069,295.5,3.5,5.3,11.8,5.5
2017-01-04,0,08:00:00,3.74194,157.935,100.08065,0.40258,293.4,2.7,3.8,11.3,10.1
2017-01-04,0,09:00:00,5.18882,113.75127,99.83585,0.316313,319.7,3.1,3.9,11.3,6.6
2017-01-04,0,10:00:00,6.58581,106.75641,78.25185,0.20129,345.5,4.3,5.9,14.4,7
2017-01-04,0,11:00:00,10.22796,63.83837,66.73669,0.115023,353.9,4.6,6.9,14.4,7.2
2017-01-04,0,12:00:00,20.95485,33.89756,55.81966,0.028756,355.8,4.8,7.1,12.9,6.3
2017-01-04,0,13:00:00,25.19571,59.53425,64.30351,0.20129,350.7,4.7,6.8,17.5,6.7
2017-01-04,0,14:00:00,27.9398,36.80938,53.58777,0.143779,349.1,4.4,6.2,27.7,9.3
2017-01-04,0,15:00:00,24.29765,44.88035,64.04197,0.20129,346.8,3.6,5.1,29.2,7.3
2017-01-04,0,16:00:00,23.20001,53.4256,77.14403,0.20129,341.0,3.1,3.6,26.4,6.5
2017-01-04,0,17:00:00,13.57076,90.39277,81.80384,0.258802,346.0,3.2,2.8,25.6,7.7
2017-01-04,0,18:00:00,10.677,65.2946,79.49211,0.345069,348.9,3.4,2.3,23.6,7.4
2017-01-04,0,19:00:00,12.42323,65.70558,72.40916,0.345069,351.7,3.3,1.8,20.3,6.1
