date,day_category,time,O3,NO,NO2,CO,wind_dir,wind_speed,temp,PM10,PM2.5
2015-01-01,0,01:00:00,13.70381,80.86121,53.0298,0.37526,214.7,3.4,2.9,39.3,30.482
2015-01-01,0,02:00:00,8.58151,140.27967,79.3713,0.542517,220.9,3.7,3.6,41.1,29.896
2015-01-01,0,03:00:00,9.77893,94.27499,65.4424,0.406306,221.3,3.6,4.1,35.1,22.373
2015-01-01,0,04:00:00,13.9699,66.01896,59.67096,0.281445,223.4,4.1,5.4,27.6,20.712
2015-01-01,0,05:00:00,15.66625,64.74111,54.6253,0.250303,220.4,4.4,6.9,27.9,17.293
2015-01-01,0,06:00:00,15.26711,58.39141,49.71783,0.312879,223,4.5,6.6,28.2,16.609
2015-01-01,0,07:00:00,13.3213,87.51213,61.05417,0.406306,224.2,4.9,6.9,28.6,18.074
2015-01-01,0,08:00:00,15.76603,92.81035,62.00325,0.312588,221.5,4.8,7.2,29,18.758
2015-01-01,0,09:00:00,14.11958,70.45312,48.73719,0.312588,220.3,5,7.4,26.5,23.741
2015-01-01,0,10:00:00,14.41893,88.18848,53.24113,0.312588,218.5,5.6,7.6,29.2,23.839
2015-01-01,0,11:00:00,13.82022,85.59565,59.2263,0.34373,216.2,5.7,7.8,29.6,21.982
2015-01-01,0,12:00:00,12.87227,102.42921,60.40488,0.312588,217.7,6,8.1,30.1,21.299
2015-01-01,0,13:00:00,11.72474,115.12953,66.88586,0.34373,222.5,6,8.5,30.1,22.178
2015-01-01,0,14:00:00,13.52087,108.47893,66.45985,0.374872,224.8,6.2,8.9,36,25.304
2015-01-01,0,15:00:00,12.42323,112.79989,76.42972,0.406306,226.2,6.6,9.1,29.2,19.247
2015-01-01,0,16:00:00,14.16947,110.88372,67.99846,0.406597,226.7,7.1,9.4,26.2,17.391
2015-01-01,0,17:00:00,16.96345,99.987,60.41683,0.437739,223.3,7.3,9.9,23,17.879
2015-01-01,0,18:00:00,15.317,98.85975,85.40125,0.406306,225.1,7.5,10,24.2,19.442
2015-01-01,0,19:00:00,16.91356,105.54809,61.19187,0.374872,224.4,8,10.3,30.7,19.54
2015-01-01,0,20:00:00,16.96345,93.63637,62.28726,0.437739,224.3,8.5,10.8,28.6,16.218
2015-01-01,0,21:00:00,21.85292,70.7534,52.87106,0.34373,230.7,8.8,11.4,22.3,14.753
2015-01-01,0,22:00:00,27.74023,41.06922,46.93562,0.250303,233.1,8.7,11.6,14.9,11.138
2015-01-01,0,23:00:00,30.38453,40.16774,43.72358,0.281445,240.1,8.7,11.7,17,4.885
2015-01-01,0,24:00:00,34.02669,32.54019,28.42979,0.250303,244.1,8.2,12,14.7,6.644
2015-01-02,2,01:00:00,37.71873,25.52184,30.36795,0.166481,238.5,7.3,12,6.5,3.322
2015-01-02,2,02:00:00,39.51486,19.30446,22.81294,0.124569,254.9,7.6,12.5,6.9,3.029
2015-01-02,2,03:00:00,35.32389,20.42017,24.32078,0.156003,272.9,7.5,12.7,6.6,3.42
2015-01-02,2,04:00:00,31.23271,19.63063,25.47498,0.124569,285.5,6,10.9,2.1,2.247
2015-01-02,2,05:00:00,36.32174,19.85608,29.55338,0.156003,291.4,5.1,9.5,6.7,1.759
2015-01-02,2,06:00:00,43.15701,16.35865,28.65212,0.124569,289.8,4.8,8.1,6.5,2.54
2015-01-02,2,07:00:00,26.84217,38.20761,45.60978,0.187436,279.4,4,6.9,5.2,3.615
2015-01-02,2,08:00:00,23.54926,42.26913,52.77305,0.187436,277.2,3.7,5.8,10.1,3.126
2015-01-02,2,09:00:00,13.07184,81.0034,73.32286,0.375163,266.4,3.5,5.4,18.5,4.69
2015-01-02,2,10:00:00,12.82237,85.62933,73.29895,0.312588,273.8,4.2,6.4,22.9,8.988
2015-01-02,2,11:00:00,9.92861,136.66074,87.06226,0.406306,277,4.5,7.1,28,7.816
2015-01-02,2,12:00:00,13.47098,116.69146,68.08452,0.374872,279.2,5.1,7.5,21.2,7.23
2015-01-02,2,13:00:00,16.96345,92.0972,80.10554,0.375163,281.9,4.8,7.7,24.3,8.304
2015-01-02,2,14:00:00,20.6056,64.49445,68.40678,0.34373,282.7,4.6,7.4,19,8.793
2015-01-02,2,15:00:00,18.46023,77.24311,67.24972,0.406306,279,4,6.5,17.9,8.598
2015-01-02,2,16:00:00,14.46883,80.74022,71.5428,0.375163,241.7,2,4.1,18.8,8.793
2015-01-02,2,17:00:00,4.04129,238.00885,115.74211,0.625175,243.4,2.6,3.2,29.3,16.707
2015-01-02,2,18:00:00,3.39269,250.11826,118.32398,0.750036,247.7,2.8,2.8,31.3,19.54
2015-01-02,2,19:00:00,3.24301,257.226,125.24198,0.938054,243.2,2.8,2.3,36.1,22.862
2015-01-02,2,20:00:00,3.29291,274.93829,123.65747,0.937763,241,2.8,1.8,46.8,24.718
2015-01-02,2,21:00:00,3.14323,231.76643,104.62475,0.875187,247.6,2.8,1.5,39,27.942
2015-01-02,2,22:00:00,3.3428,171.63441,94.93028,0.718894,258.9,2.5,1,32.1,22.569
2015-01-02,2,23:00:00,3.19312,157.56954,90.69171,0.594324,247.8,2.5,0.7,35.5,18.074
2015-01-02,2,24:00:00,3.49248,135.60739,90.34411,0.625175,232.1,1.9,1.1,32.4,16.316
2015-01-03,1,01:00:00,5.25534,115.02434,74.02905,0.457919,232.3,2.7,3.7,30.6,15.046
2015-01-03,1,02:00:00,14.76818,56.81036,51.24289,0.416396,235.9,2.9,4.2,24.9,11.431
2015-01-03,1,03:00:00,21.3041,50.76823,53.35588,0.280572,227.8,2.5,4.3,15.2,6.546
2015-01-03,1,04:00:00,24.54711,39.9373,51.61503,0.249139,210.8,1.8,4.6,12.3,7.034
2015-01-03,1,05:00:00,23.84862,41.85565,56.20838,0.312006,221.5,0.9,4.3,14,6.448
2015-01-03,1,06:00:00,14.76818,63.59203,65.73071,0.280572,159.5,1,4.3,9.7,7.132
2015-01-03,1,07:00:00,8.53162,108.90738,78.03956,0.374872,207.7,3.5,4.3,10.3,5.862
2015-01-03,1,08:00:00,11.67485,95.51917,81.65753,0.374581,163.5,1.9,4.1,13.1,4.983
2015-01-03,1,09:00:00,6.78538,152.71817,103.64077,0.437157,135.4,2.8,4.3,15.8,8.207
2015-01-03,1,10:00:00,4.44043,124.21299,83.73308,0.374581,105.8,2.7,4.6,10.8,5.374
2015-01-03,1,11:00:00,4.93936,151.40226,99.56188,0.468299,89.9,3,4.9,21.1,13.385
2015-01-03,1,12:00:00,6.23656,170.73167,100.92645,0.530584,57.8,2.9,4.9,14.7,11.626
2015-01-03,1,13:00:00,7.63355,105.71055,73.04794,0.405724,44.1,3.8,4.8,12,12.506
2015-01-03,1,14:00:00,7.78323,54.56657,72.32214,0.343439,46.9,2.9,4.7,4.8,7.328
2015-01-03,1,15:00:00,23.00044,21.96215,46.85099,0.249139,36.3,2.4,4.8,5.7,5.276
2015-01-03,1,16:00:00,24.69679,18.76532,38.40826,0.249139,13.9,2.7,4.6,3.8,4.787
2015-01-03,1,17:00:00,29.9355,16.24577,39.62604,0.217996,4.6,3.2,3.1,3.2,5.276
2015-01-03,1,18:00:00,28.83787,21.24744,51.62794,0.280572,6.2,2.3,2.3,5.1,4.103
2015-01-03,1,19:00:00,10.42753,65.9987,67.38981,0.406015,329.7,2.1,1.3,10.3,8.598
2015-01-03,1,20:00:00,8.13248,60.28263,69.0795,0.374872,344.7,3,2.1,12.2,7.425
2015-01-03,1,21:00:00,3.69205,76.1143,74.19687,0.499442,352.3,3.3,2.4,17.1,15.925
2015-01-03,1,22:00:00,2.84387,124.85255,93.33574,0.624011,351.5,3.2,2.4,24.3,20.419
2015-01-03,1,23:00:00,4.44043,59.94399,68.50575,0.437157,349.5,2.9,2.5,23.8,20.81
2015-01-03,1,24:00:00,8.53162,61.37277,59.01067,0.468299,343.8,2.4,2.2,25.4,19.247
2015-01-04,1,01:00:00,8.98065,55.10114,59.04461,0.415231,311.6,1.5,-0.5,25,20.615
2015-01-04,1,02:00:00,4.19097,73.86968,64.72984,0.498278,301,1.4,-1.4,27.9,18.758
2015-01-04,1,03:00:00,3.59226,55.51545,50.38816,0.498278,316,1.5,-2,25.8,22.08
2015-01-04,1,04:00:00,3.14323,75.72608,57.33532,0.498278,339.4,1.5,-2.5,26.6,23.057
2015-01-04,1,05:00:00,3.09334,87.99608,60.97241,0.467135,310.9,1.6,-3,25.6,22.764
2015-01-04,1,06:00:00,2.99355,103.08841,61.66378,0.592287,305.2,1.7,-3.4,28.2,20.712
2015-01-04,1,07:00:00,2.49463,126.5364,64.51054,0.561144,281.4,1.4,-3.7,31.9,25.89
